dataset,rho,calibration_epoch,task_index,task_id,method,display_name,quantity,n,mean,bootstrap_95_ci_low,bootstrap_95_ci_high
weather,7/10,50,859,weather:858,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5245922691687613,0.5180269236303232,0.5310902010534508
weather,7/10,50,859,weather:858,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.43084758670662515,0.4224764697944191,0.4392061368077753
weather,7/10,50,859,weather:858,no_eg,No-EG,mean_reputation_honest,20,0.9588345539379052,0.948338927635025,0.96914579574501
weather,7/10,50,859,weather:858,no_eg,No-EG,mean_reputation_malicious,20,0.9441923792529173,0.938441845628576,0.9501553751667867
weather,7/10,50,859,weather:858,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.014642174684987784,-0.0014005982379909194,0.0306083243117939
weather,7/10,51,869,weather:868,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9559772404964902,0.9449200411662185,0.9672883257821198
weather,7/10,51,869,weather:868,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5546866246864801,0.5492095286808842,0.5603833266273028
weather,7/10,51,869,weather:868,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4012906158100102,0.39112620145097643,0.411019342075214
weather,7/10,51,869,weather:868,no_eg,No-EG,mean_reputation_honest,20,0.9438910052797301,0.9323826286173242,0.9554129112855843
weather,7/10,51,869,weather:868,no_eg,No-EG,mean_reputation_malicious,20,0.9359588702793417,0.9295185725513322,0.9427309356095027
weather,7/10,51,869,weather:868,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.007932135000388436,-0.009636593626298172,0.02500422219990306
weather,7/10,52,879,weather:878,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9573594471768812,0.946480943361654,0.9682205310022091
weather,7/10,52,879,weather:878,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5837978996986317,0.5795446915458778,0.5882482223713643
weather,7/10,52,879,weather:878,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.37356154747824943,0.36315190990054924,0.3841459358121927
weather,7/10,52,879,weather:878,no_eg,No-EG,mean_reputation_honest,20,0.9288115753818291,0.9174019217889545,0.9399086621466769
weather,7/10,52,879,weather:878,no_eg,No-EG,mean_reputation_malicious,20,0.9290506568659139,0.9228303816106344,0.9355405426081426
weather,7/10,52,879,weather:878,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.00023908148408487427,-0.01785915744775916,0.01668933141217538
weather,7/10,53,897,weather:896,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9576384974627331,0.946134428982327,0.9684824296775018
weather,7/10,53,897,weather:896,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5927282759420681,0.5887697294843692,0.5969020674292903
weather,7/10,53,897,weather:896,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.364910221520665,0.3541165532330714,0.37564385066242134
weather,7/10,53,897,weather:896,no_eg,No-EG,mean_reputation_honest,20,0.8718716614783799,0.8614324457916899,0.8819088575314334
weather,7/10,53,897,weather:896,no_eg,No-EG,mean_reputation_malicious,20,0.9223119934923929,0.9161973360837989,0.9287651500320626
weather,7/10,53,897,weather:896,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.05044033201401295,-0.06601218573721387,-0.035481782702137005
weather,7/10,54,902,weather:901,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9552484634931041,0.9432982044206507,0.966889237757101
weather,7/10,54,902,weather:901,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6019591633570719,0.5991590903857702,0.605040162777864
weather,7/10,54,902,weather:901,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.35328930013603227,0.340827592248074,0.36583818394148493
weather,7/10,54,902,weather:901,no_eg,No-EG,mean_reputation_honest,20,0.8640269105775562,0.8535887070813308,0.8741929042173975
weather,7/10,54,902,weather:901,no_eg,No-EG,mean_reputation_malicious,20,0.9023963765380792,0.8957705047882422,0.9093037980853238
weather,7/10,54,902,weather:901,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.03836946596052296,-0.05450108228465088,-0.02237864863144494
weather,7/10,55,923,weather:922,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9566860058002495,0.9451854812559418,0.9678460662358817
weather,7/10,55,923,weather:922,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6002323958432877,0.5978394476191524,0.6027932836249384
weather,7/10,55,923,weather:922,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3564536099569619,0.34442109708326457,0.3683965908347136
weather,7/10,55,923,weather:922,no_eg,No-EG,mean_reputation_honest,20,0.7852661974691564,0.7694637849870066,0.8000221448364553
weather,7/10,55,923,weather:922,no_eg,No-EG,mean_reputation_malicious,20,0.8717179985148236,0.8654054376529969,0.8785200842496045
weather,7/10,55,923,weather:922,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.0864518010456671,-0.10686936720896786,-0.06666977775999566
weather,7/10,56,927,weather:926,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9570175891021706,0.9456794925943435,0.9682692642802487
weather,7/10,56,927,weather:926,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5970145719440043,0.5942679877821704,0.5997409610494117
weather,7/10,56,927,weather:926,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.36000301715816624,0.3470642756461106,0.3729153030049898
weather,7/10,56,927,weather:926,no_eg,No-EG,mean_reputation_honest,20,0.7892398883811741,0.7752492293801685,0.802961219637727
weather,7/10,56,927,weather:926,no_eg,No-EG,mean_reputation_malicious,20,0.8606617744965156,0.8535514236111462,0.8675488619056018
weather,7/10,56,927,weather:926,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.0714218861153415,-0.09086411849876017,-0.05246136633915585
weather,7/10,57,928,weather:927,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9563773017563262,0.9441151053579954,0.9679393922557201
weather,7/10,57,928,weather:927,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5945569206842569,0.5916470778083052,0.5976338324813126
weather,7/10,57,928,weather:927,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3618203810720692,0.34754065276497575,0.3758265565994213
weather,7/10,57,928,weather:927,no_eg,No-EG,mean_reputation_honest,20,0.8023235088762085,0.7889446894064808,0.8151796652578609
weather,7/10,57,928,weather:927,no_eg,No-EG,mean_reputation_malicious,20,0.8282513166240805,0.8210127645277097,0.8353897530553588
weather,7/10,57,928,weather:927,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.02592780774787195,-0.045719987453222664,-0.006923919488532216
weather,7/10,58,932,weather:931,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.957753106927274,0.9460173918822457,0.9691348929164842
weather,7/10,58,932,weather:931,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5913034009119067,0.587706244587165,0.595144164584155
weather,7/10,58,932,weather:931,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.36644970601536725,0.35245622374834706,0.379658127606515
weather,7/10,58,932,weather:931,no_eg,No-EG,mean_reputation_honest,20,0.7936161029459692,0.7812108916001279,0.8055840054891134
weather,7/10,58,932,weather:931,no_eg,No-EG,mean_reputation_malicious,20,0.814174828367734,0.8079924913205253,0.8203560778516311
weather,7/10,58,932,weather:931,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.020558725421764828,-0.03842693596458761,-0.0032197042787548754
weather,7/10,59,954,weather:953,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9560343984263415,0.9436222681490358,0.9682666891216424
weather,7/10,59,954,weather:953,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5764911328998762,0.5718713644790365,0.5811965695003548
weather,7/10,59,954,weather:953,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3795432655264653,0.3644747496913878,0.39427095599281525
weather,7/10,59,954,weather:953,no_eg,No-EG,mean_reputation_honest,20,0.6703058701496949,0.6580754648424795,0.6823567646128751
weather,7/10,59,954,weather:953,no_eg,No-EG,mean_reputation_malicious,20,0.8252679978507322,0.8175891091657724,0.8332221907762217
weather,7/10,59,954,weather:953,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.15496212770103732,-0.17270148289987364,-0.13693522175770786
weather,7/10,60,971,weather:970,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9564531788300458,0.9441436092387324,0.9687728223771502
weather,7/10,60,971,weather:970,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5542608428714034,0.5493992804221475,0.5592694957918862
weather,7/10,60,971,weather:970,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.40219233595864234,0.38674514910324936,0.4166375683107498
weather,7/10,60,971,weather:970,no_eg,No-EG,mean_reputation_honest,20,0.5825857877386892,0.5695140648748117,0.595086787242796
weather,7/10,60,971,weather:970,no_eg,No-EG,mean_reputation_malicious,20,0.825103231353629,0.8189368160429371,0.8316914933095293
weather,7/10,60,971,weather:970,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.24251744361493974,-0.25877624205650734,-0.22651452406155695
weather,7/10,61,1011,weather:1010,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9561400880145877,0.9434221255471597,0.968434690898623
weather,7/10,61,1011,weather:1010,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5239259414802714,0.5188183559119187,0.529161313438785
weather,7/10,61,1011,weather:1010,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.43221414653431633,0.41618946604061313,0.4476203027369874
weather,7/10,61,1011,weather:1010,no_eg,No-EG,mean_reputation_honest,20,0.45057508933767887,0.4405116979740362,0.4603255955482063
weather,7/10,61,1011,weather:1010,no_eg,No-EG,mean_reputation_malicious,20,0.839725951926049,0.831861137931675,0.8475678002051337
weather,7/10,61,1011,weather:1010,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.38915086258837017,-0.4030792752378711,-0.37592497035179184
weather,7/10,62,1013,weather:1012,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9534846006171315,0.939193148014203,0.9670177864173264
weather,7/10,62,1013,weather:1012,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.500290464878244,0.4941892668121113,0.5064941647553467
weather,7/10,62,1013,weather:1012,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4531941357388874,0.4354611997351679,0.4698641209348003
weather,7/10,62,1013,weather:1012,no_eg,No-EG,mean_reputation_honest,20,0.4748364826392125,0.4636457742008395,0.4855589620236139
weather,7/10,62,1013,weather:1012,no_eg,No-EG,mean_reputation_malicious,20,0.7831830178496043,0.7770635428120252,0.7890816423851766
weather,7/10,62,1013,weather:1012,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.30834653521039185,-0.3234270806714423,-0.29376756022160727
weather,7/10,63,1037,weather:1036,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9505842083974879,0.9356276168754033,0.9651481186488744
weather,7/10,63,1037,weather:1036,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4740990189227884,0.468031604500056,0.4801511279582223
weather,7/10,63,1037,weather:1036,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.47648518947469953,0.45754832440168863,0.4945887798039581
weather,7/10,63,1037,weather:1036,no_eg,No-EG,mean_reputation_honest,20,0.41962465372633906,0.4096667129497766,0.4295248643510927
weather,7/10,63,1037,weather:1036,no_eg,No-EG,mean_reputation_malicious,20,0.8324997530223438,0.8247638454429679,0.8399175765560868
weather,7/10,63,1037,weather:1036,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.4128750992960048,-0.42697829870533355,-0.39962525253758935
weather,7/10,64,1073,weather:1072,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9470745697349437,0.9305523736429179,0.962868080838588
weather,7/10,64,1073,weather:1072,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4569554689040122,0.45057621224077843,0.4634506928489891
weather,7/10,64,1073,weather:1072,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4901191008309316,0.4705493304023404,0.5093539096647103
weather,7/10,64,1073,weather:1072,no_eg,No-EG,mean_reputation_honest,20,0.374919929544867,0.3639379850433282,0.3846774720246847
weather,7/10,64,1073,weather:1072,no_eg,No-EG,mean_reputation_malicious,20,0.8557870062552718,0.8487344827232908,0.8629190654688224
weather,7/10,64,1073,weather:1072,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.48086707671040474,-0.49580319256460487,-0.4670192795887801
weather,7/10,65,1095,weather:1094,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9476534287429634,0.9318038056857807,0.9631251380360579
weather,7/10,65,1095,weather:1094,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4413689949772589,0.43447609912153806,0.4482762598354184
weather,7/10,65,1095,weather:1094,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5062844337657045,0.486226174378052,0.5256546380479471
weather,7/10,65,1095,weather:1094,no_eg,No-EG,mean_reputation_honest,20,0.39025648468545715,0.38174376262057097,0.39901950316816176
weather,7/10,65,1095,weather:1094,no_eg,No-EG,mean_reputation_malicious,20,0.85097427560179,0.8424770882092163,0.8595160815372292
weather,7/10,65,1095,weather:1094,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.46071779091633286,-0.473388829180499,-0.4489985011864942
weather,7/10,66,1129,weather:1128,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9503651551618849,0.9355997309855826,0.9652153131760117
weather,7/10,66,1129,weather:1128,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.43491668796049954,0.4276995277472933,0.44194091063625146
weather,7/10,66,1129,weather:1128,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5154484672013854,0.4958449604491301,0.5340845576582117
weather,7/10,66,1129,weather:1128,no_eg,No-EG,mean_reputation_honest,20,0.4257761175191784,0.4170345798455903,0.434617080913244
weather,7/10,66,1129,weather:1128,no_eg,No-EG,mean_reputation_malicious,20,0.8604718416389527,0.8513642070203372,0.8697217027822762
weather,7/10,66,1129,weather:1128,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.4346957241197744,-0.4482382343434989,-0.421676127235143
weather,7/10,67,1157,weather:1156,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9516110653276332,0.9368623560595238,0.9659035653242594
weather,7/10,67,1157,weather:1156,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.43355186427994047,0.42627512625278197,0.4407869087684265
weather,7/10,67,1157,weather:1156,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5180592010476927,0.49799812209720085,0.5369763000576041
weather,7/10,67,1157,weather:1156,no_eg,No-EG,mean_reputation_honest,20,0.5184734773101396,0.5056400383016536,0.5307406326610805
weather,7/10,67,1157,weather:1156,no_eg,No-EG,mean_reputation_malicious,20,0.8584900746057781,0.8497287949682251,0.8673260034311576
weather,7/10,67,1157,weather:1156,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.34001659729563855,-0.3588755271814771,-0.32252567089227624
weather,7/10,68,1172,weather:1171,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9536134711381555,0.9394094818198032,0.9674775267613079
weather,7/10,68,1172,weather:1171,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.43818951342989243,0.43116493870175104,0.44535135418859995
weather,7/10,68,1172,weather:1171,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5154239577082632,0.49604169377003854,0.5342059237396128
weather,7/10,68,1172,weather:1171,no_eg,No-EG,mean_reputation_honest,20,0.5570748921085094,0.5429809410469493,0.5705206186167513
weather,7/10,68,1172,weather:1171,no_eg,No-EG,mean_reputation_malicious,20,0.8501804870354077,0.8437744060208254,0.8569924409616819
weather,7/10,68,1172,weather:1171,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2931055949268984,-0.31282785106071803,-0.275106769542217
weather,7/10,69,1213,weather:1212,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9520930051207979,0.937259501185691,0.9663789261904124
weather,7/10,69,1213,weather:1212,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.46054982621240875,0.45239522588010356,0.46804290703132034
weather,7/10,69,1213,weather:1212,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.49154317890838917,0.4720011240671451,0.5106799403859813
weather,7/10,69,1213,weather:1212,no_eg,No-EG,mean_reputation_honest,20,0.7198925226208271,0.7057445062206852,0.7329153220739951
weather,7/10,69,1213,weather:1212,no_eg,No-EG,mean_reputation_malicious,20,0.887426160213671,0.878768569859541,0.8960850417626183
weather,7/10,69,1213,weather:1212,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.16753363759284398,-0.18866002145838517,-0.14736760601295273
weather,7/10,70,1263,weather:1262,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9540920344268775,0.9399049120260745,0.9678229744878256
weather,7/10,70,1263,weather:1262,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5014963501553643,0.4950230854964859,0.5080250202779315
weather,7/10,70,1263,weather:1262,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4525956842715132,0.43420023241911987,0.4706205560716021
weather,7/10,70,1263,weather:1262,no_eg,No-EG,mean_reputation_honest,20,0.9230267102525299,0.9154273307085689,0.9307773309009473
weather,7/10,70,1263,weather:1262,no_eg,No-EG,mean_reputation_malicious,20,0.9434119402227193,0.9386074270975063,0.9484104036163064
weather,7/10,70,1263,weather:1262,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.02038522997018945,-0.03236066120191553,-0.008506843141237452
weather,7/10,71,1328,weather:1327,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9520467029060465,0.9371033886509124,0.9666714781334278
weather,7/10,71,1328,weather:1327,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5281080583347473,0.5241387803673827,0.5323310511966372
weather,7/10,71,1328,weather:1327,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.42393864457129926,0.4058453475128001,0.44099255388963926
weather,7/10,71,1328,weather:1327,no_eg,No-EG,mean_reputation_honest,20,0.9287858394525631,0.9172510089354224,0.9391382768773027
weather,7/10,71,1328,weather:1327,no_eg,No-EG,mean_reputation_malicious,20,0.9196104893121375,0.9137984314788835,0.9260109403657293
weather,7/10,71,1328,weather:1327,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.009175350140425543,-0.008023464162837697,0.024789217125793746
weather,7/10,72,1360,weather:1359,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.953311571966086,0.9386641292766739,0.9677525861294374
weather,7/10,72,1360,weather:1359,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5416616729911493,0.5391650322030502,0.5441743892137523
weather,7/10,72,1360,weather:1359,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.41164989897493665,0.39588617408137605,0.42715005093897646
weather,7/10,72,1360,weather:1359,no_eg,No-EG,mean_reputation_honest,20,0.8324079666503543,0.8205246517940199,0.8424507188734208
weather,7/10,72,1360,weather:1359,no_eg,No-EG,mean_reputation_malicious,20,0.8887142276122164,0.8840888547639106,0.8933242928256525
weather,7/10,72,1360,weather:1359,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.05630626096186208,-0.07143927560169468,-0.04289969063675806
weather,7/10,73,1375,weather:1374,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9536706543425141,0.9388073958356173,0.9680167213534613
weather,7/10,73,1375,weather:1374,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5468934214401293,0.5449297011256359,0.5487792572295414
weather,7/10,73,1375,weather:1374,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.40677723290238477,0.39141638158503456,0.4212108217738828
weather,7/10,73,1375,weather:1374,no_eg,No-EG,mean_reputation_honest,20,0.8051843411860093,0.7917335319767073,0.8165887449858464
weather,7/10,73,1375,weather:1374,no_eg,No-EG,mean_reputation_malicious,20,0.8654052196220948,0.8603196683619717,0.8705501500271894
weather,7/10,73,1375,weather:1374,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.06022087843608544,-0.07752834456726466,-0.045346390784906425
weather,7/10,74,1380,weather:1379,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9528494808699911,0.9387214000257083,0.9669761126304326
weather,7/10,74,1380,weather:1379,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.550983980543844,0.5494989219413066,0.5524227531376219
weather,7/10,74,1380,weather:1379,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4018655003261471,0.3883100059354736,0.41528429170418035
weather,7/10,74,1380,weather:1379,no_eg,No-EG,mean_reputation_honest,20,0.8044682836186879,0.7917618741198527,0.8158866113452613
weather,7/10,74,1380,weather:1379,no_eg,No-EG,mean_reputation_malicious,20,0.8434168553572693,0.8378441263369217,0.8490530345070134
weather,7/10,74,1380,weather:1379,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.0389485717385814,-0.05629773385314036,-0.023457544190949822
weather,7/10,75,1446,weather:1445,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9531565901947234,0.9387236819217578,0.9674934014984197
weather,7/10,75,1446,weather:1445,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5392864111235061,0.5364305370619161,0.5419874492569366
weather,7/10,75,1446,weather:1445,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4138701790712173,0.40036350740627297,0.4265932762721037
weather,7/10,75,1446,weather:1445,no_eg,No-EG,mean_reputation_honest,20,0.5887828746102556,0.573637673739431,0.6033861018458145
weather,7/10,75,1446,weather:1445,no_eg,No-EG,mean_reputation_malicious,20,0.8585688840913623,0.8504603526937184,0.8667938629428991
weather,7/10,75,1446,weather:1445,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2697860094811068,-0.2903998745888971,-0.2516432335604038
weather,7/10,76,1468,weather:1467,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.955047892888396,0.9411188919975575,0.9684434325558632
weather,7/10,76,1468,weather:1467,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5149878372091606,0.5109990710537278,0.5185818958235313
weather,7/10,76,1468,weather:1467,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.44006005567923545,0.4271892349340546,0.4524457106044854
weather,7/10,76,1468,weather:1467,no_eg,No-EG,mean_reputation_honest,20,0.5338611063705659,0.5227439160223907,0.5445749923910306
weather,7/10,76,1468,weather:1467,no_eg,No-EG,mean_reputation_malicious,20,0.8334476726507504,0.8249828843801346,0.8422811929046269
weather,7/10,76,1468,weather:1467,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.29958656628018443,-0.3160535444483867,-0.28566279776644626
weather,7/10,77,1493,weather:1492,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9566787678366941,0.9436759279454203,0.9693462465416542
weather,7/10,77,1493,weather:1492,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4901084449951377,0.48652978303646305,0.49354013118346973
weather,7/10,77,1493,weather:1492,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4665703228415564,0.4553881782913907,0.47738768946880994
weather,7/10,77,1493,weather:1492,no_eg,No-EG,mean_reputation_honest,20,0.5465879804726658,0.5333390298433824,0.5596396225803407
weather,7/10,77,1493,weather:1492,no_eg,No-EG,mean_reputation_malicious,20,0.8275089185807626,0.8208660856639003,0.8341520070090515
weather,7/10,77,1493,weather:1492,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.28092093810809676,-0.2965616493081705,-0.26651490178672327
weather,7/10,78,1503,weather:1502,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.95329288611268,0.9392408597149748,0.9671518757135725
weather,7/10,78,1503,weather:1502,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.47420156882824377,0.47022862896199397,0.47808387273015757
weather,7/10,78,1503,weather:1502,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.47909131728443627,0.46658340394853076,0.49105689461672775
weather,7/10,78,1503,weather:1502,no_eg,No-EG,mean_reputation_honest,20,0.5646933871947566,0.5521287534404111,0.5777415974236245
weather,7/10,78,1503,weather:1502,no_eg,No-EG,mean_reputation_malicious,20,0.806235973732559,0.7998129128236137,0.8127214850204514
weather,7/10,78,1503,weather:1502,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.24154258653780228,-0.25527242232203934,-0.22841511447583382
weather,7/10,79,1504,weather:1503,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9551036132557905,0.9414051453907838,0.9681028241463624
weather,7/10,79,1504,weather:1503,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.46047235457033786,0.45640458081242125,0.46436696494914564
weather,7/10,79,1504,weather:1503,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4946312586854527,0.4834599690898773,0.5056413558749847
weather,7/10,79,1504,weather:1503,no_eg,No-EG,mean_reputation_honest,20,0.6035470247227055,0.5919239728001946,0.6152422035635502
weather,7/10,79,1504,weather:1503,no_eg,No-EG,mean_reputation_malicious,20,0.7478332633313916,0.7429336303795249,0.7523182716638142
weather,7/10,79,1504,weather:1503,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.14428623860868608,-0.1574745132475872,-0.13180072073113716
weather,7/10,80,1541,weather:1540,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9529544503245427,0.9389359730301782,0.9669340572847206
weather,7/10,80,1541,weather:1540,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.454697465642101,0.45014909692617555,0.45915104375863464
weather,7/10,80,1541,weather:1540,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4982569846824418,0.48729667613843375,0.508979486311598
weather,7/10,80,1541,weather:1540,no_eg,No-EG,mean_reputation_honest,20,0.5427874326651936,0.5303337293768539,0.553936026558815
weather,7/10,80,1541,weather:1540,no_eg,No-EG,mean_reputation_malicious,20,0.8602183270502599,0.8548010297071272,0.8651112190269855
weather,7/10,80,1541,weather:1540,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.31743089438506633,-0.3310011136402779,-0.3052134583556744
weather,7/10,81,1607,weather:1606,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9542107610393458,0.9408565217948939,0.9679962436439932
weather,7/10,81,1607,weather:1606,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4694190904377258,0.463793562594197,0.47479920585838487
weather,7/10,81,1607,weather:1606,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.48479167060162,0.47449397324331627,0.49471297411598036
weather,7/10,81,1607,weather:1606,no_eg,No-EG,mean_reputation_honest,20,0.7471890436184434,0.7340008477308413,0.7587205695470778
weather,7/10,81,1607,weather:1606,no_eg,No-EG,mean_reputation_malicious,20,0.8723172301070936,0.86406117337519,0.88112268775529
weather,7/10,81,1607,weather:1606,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.12512818648865018,-0.14324583294942617,-0.11001314080242189
weather,7/10,82,1638,weather:1637,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9543671983860663,0.94045761498678,0.9678550886560886
