dataset,rho,comparator,selector_seed_index,n_malicious_subsets,mean_loss_delta_lir_minus_comparator,median_loss_delta_lir_minus_comparator,within_seed_subset_sd,paper_metric
product,3/10,tqpp_liu,2,20,-0.11954914856225889,-0.11985302173358253,0.02639819563746189,0.6159377521978007
product,3/10,tqpp_liu,3,20,-0.1127304774986663,-0.1119657834287433,0.027272295778834957,0.6159377521978007
product,3/10,tqpp_liu,4,20,-0.09572827078212257,-0.09735957979043014,0.026844006561511896,0.6159377521978007
product,3/10,tqpp_liu,5,20,-0.11571054870310907,-0.1147215694606315,0.02629598872099848,0.6159377521978007
product,3/10,tqpp_liu,6,20,-0.10686365611783546,-0.1068787341887169,0.027386502953782928,0.6159377521978007
product,3/10,tqpp_liu,7,20,-0.11042801125743681,-0.11181414746414375,0.026600643701378116,0.6159377521978007
product,3/10,tqpp_liu,8,20,-0.11531297048549342,-0.11570058383035275,0.02836963945216435,0.6159377521978007
product,3/10,tqpp_liu,9,20,-0.10472111500506356,-0.10279822440292152,0.025598035531075945,0.6159377521978007
product,3/10,tqpp_liu,10,20,-0.10382176501101022,-0.10535207222312826,0.02584637654898714,0.6159377521978007
product,3/10,tqpp_liu,11,20,-0.10889641738085229,-0.1100904971941063,0.027464664574576247,0.6159377521978007
product,3/10,tqpp_liu,12,20,-0.10024721206709244,-0.10146446779364465,0.026196825480057036,0.6159377521978007
product,3/10,tqpp_liu,13,20,-0.09701361849845169,-0.09665926553189291,0.027891578619918114,0.6159377521978007
product,3/10,tqpp_liu,14,20,-0.10825286466846813,-0.10966239119918225,0.026644312610952434,0.6159377521978007
product,3/10,tqpp_liu,15,20,-0.11356695280591818,-0.11206763809877579,0.024831009031621606,0.6159377521978007
product,3/10,tqpp_liu,16,20,-0.10516483065882928,-0.10806779574774866,0.024321977320050602,0.6159377521978007
product,3/10,tqpp_liu,17,20,-0.10122117200086042,-0.10092725256877128,0.024593307067971137,0.6159377521978007
product,3/10,tqpp_liu,18,20,-0.10730618891532968,-0.10617162045956113,0.02505137105312604,0.6159377521978007
product,3/10,tqpp_liu,19,20,-0.11819395361735907,-0.12061539104272928,0.02524230445276711,0.6159377521978007
product,3/10,tqpp_liu,20,20,-0.10919911751774251,-0.10972855561613726,0.02614763478775258,0.6159377521978007
product,7/10,crh,1,20,-0.16330063928186184,-0.16854036941352407,0.016227920636652123,0.4485141519871647
product,7/10,crh,2,20,-0.17194526622896447,-0.17620575854528575,0.016056083068866748,0.4485141519871647
product,7/10,crh,3,20,-0.16728289239319924,-0.17088791601251951,0.01564406583779042,0.4485141519871647
product,7/10,crh,4,20,-0.15461418231399895,-0.15698177589774442,0.016416041811169534,0.4485141519871647
product,7/10,crh,5,20,-0.16628206964026981,-0.16934121211417907,0.016375545028919664,0.4485141519871647
product,7/10,crh,6,20,-0.16146353090020674,-0.1655805613619729,0.01696666450061174,0.4485141519871647
product,7/10,crh,7,20,-0.16412104610540754,-0.16877239397931348,0.01591929971800657,0.4485141519871647
product,7/10,crh,8,20,-0.1724062645698931,-0.1759189617562073,0.016249800592738974,0.4485141519871647
product,7/10,crh,9,20,-0.15611701104341755,-0.15860376988173136,0.01595517911506447,0.4485141519871647
product,7/10,crh,10,20,-0.15746180011035293,-0.16014221868304668,0.015727799601090133,0.4485141519871647
product,7/10,crh,11,20,-0.16290062613204515,-0.16636670585490237,0.015868760807385217,0.4485141519871647
product,7/10,crh,12,20,-0.1548985038916393,-0.15753836082751915,0.01613548265286672,0.4485141519871647
product,7/10,crh,13,20,-0.1546314358310766,-0.15872996995997657,0.016208144020866375,0.4485141519871647
product,7/10,crh,14,20,-0.1666684968824544,-0.1709752015651425,0.015718799423532,0.4485141519871647
product,7/10,crh,15,20,-0.16082702668103815,-0.1646299459340993,0.016041552717076274,0.4485141519871647
product,7/10,crh,16,20,-0.1554131894137567,-0.16053324938071417,0.015811825101920245,0.4485141519871647
product,7/10,crh,17,20,-0.14735828331276934,-0.15192174454973334,0.01404371299392643,0.4485141519871647
product,7/10,crh,18,20,-0.1568589278933863,-0.1609899917796136,0.016111152122561,0.4485141519871647
product,7/10,crh,19,20,-0.16796701929096997,-0.17292321347901712,0.015986449226339957,0.4485141519871647
product,7/10,crh,20,20,-0.16211113331364735,-0.16676957143916715,0.01575224086798795,0.4485141519871647
product,7/10,pptd_liang,1,20,-0.16330063928186184,-0.16854036941352407,0.016227920636652123,0.4485141519871647
product,7/10,pptd_liang,2,20,-0.17194526622896447,-0.17620575854528575,0.016056083068866748,0.4485141519871647
product,7/10,pptd_liang,3,20,-0.16728289239319924,-0.17088791601251951,0.01564406583779042,0.4485141519871647
product,7/10,pptd_liang,4,20,-0.15461418231399895,-0.15698177589774442,0.016416041811169534,0.4485141519871647
product,7/10,pptd_liang,5,20,-0.16628206964026981,-0.16934121211417907,0.016375545028919664,0.4485141519871647
product,7/10,pptd_liang,6,20,-0.16146353090020674,-0.1655805613619729,0.01696666450061174,0.4485141519871647
product,7/10,pptd_liang,7,20,-0.16412104610540754,-0.16877239397931348,0.01591929971800657,0.4485141519871647
product,7/10,pptd_liang,8,20,-0.1724062645698931,-0.1759189617562073,0.016249800592738974,0.4485141519871647
product,7/10,pptd_liang,9,20,-0.15611701104341755,-0.15860376988173136,0.01595517911506447,0.4485141519871647
product,7/10,pptd_liang,10,20,-0.15746180011035293,-0.16014221868304668,0.015727799601090133,0.4485141519871647
product,7/10,pptd_liang,11,20,-0.16290062613204515,-0.16636670585490237,0.015868760807385217,0.4485141519871647
product,7/10,pptd_liang,12,20,-0.1548985038916393,-0.15753836082751915,0.01613548265286672,0.4485141519871647
product,7/10,pptd_liang,13,20,-0.1546314358310766,-0.15872996995997657,0.016208144020866375,0.4485141519871647
product,7/10,pptd_liang,14,20,-0.1666684968824544,-0.1709752015651425,0.015718799423532,0.4485141519871647
product,7/10,pptd_liang,15,20,-0.16082702668103815,-0.1646299459340993,0.016041552717076274,0.4485141519871647
product,7/10,pptd_liang,16,20,-0.1554131894137567,-0.16053324938071417,0.015811825101920245,0.4485141519871647
product,7/10,pptd_liang,17,20,-0.14735828331276934,-0.15192174454973334,0.01404371299392643,0.4485141519871647
product,7/10,pptd_liang,18,20,-0.1568589278933863,-0.1609899917796136,0.016111152122561,0.4485141519871647
product,7/10,pptd_liang,19,20,-0.16796701929096997,-0.17292321347901712,0.015986449226339957,0.4485141519871647
product,7/10,pptd_liang,20,20,-0.16211113331364735,-0.16676957143916715,0.01575224086798795,0.4485141519871647
product,7/10,tqpp_liu,1,20,-0.16315487169531923,-0.16827208018750217,0.016238316792814216,0.4485141519871647
product,7/10,tqpp_liu,2,20,-0.17179545231859966,-0.17607144421929288,0.016093411309305142,0.4485141519871647
product,7/10,tqpp_liu,3,20,-0.16711848359944442,-0.17075018513302376,0.01571183542413888,0.4485141519871647
product,7/10,tqpp_liu,4,20,-0.15444946523763764,-0.15684507791468538,0.016466952254425012,0.4485141519871647
product,7/10,tqpp_liu,5,20,-0.1661155496395365,-0.16893797682981287,0.016406107174832398,0.4485141519871647
product,7/10,tqpp_liu,6,20,-0.16129185143551414,-0.16544349859765595,0.01700398665265267,0.4485141519871647
product,7/10,tqpp_liu,7,20,-0.16395390298966214,-0.1685931529455612,0.015957966812002098,0.4485141519871647
product,7/10,tqpp_liu,8,20,-0.1722342087360973,-0.17564693703168277,0.016286227079548302,0.4485141519871647
product,7/10,tqpp_liu,9,20,-0.15595275415386822,-0.15833734401926308,0.01600605568320467,0.4485141519871647
product,7/10,tqpp_liu,10,20,-0.1572953133609955,-0.1598221487226723,0.015769042232823893,0.4485141519871647
product,7/10,tqpp_liu,11,20,-0.16275853824000192,-0.16618685898709495,0.015913603937802615,0.4485141519871647
product,7/10,tqpp_liu,12,20,-0.15473507025573782,-0.15721393248410787,0.01617636264090811,0.4485141519871647
product,7/10,tqpp_liu,13,20,-0.15447319042959812,-0.1585072884067189,0.016247532109463027,0.4485141519871647
product,7/10,tqpp_liu,14,20,-0.1665043979475484,-0.170837742152829,0.015737455193316086,0.4485141519871647
product,7/10,tqpp_liu,15,20,-0.160661069756776,-0.16444188952697952,0.016074211951663555,0.4485141519871647
product,7/10,tqpp_liu,16,20,-0.15525950586337683,-0.1603873038275785,0.015820098527971532,0.4485141519871647
product,7/10,tqpp_liu,17,20,-0.14719179738033633,-0.15187845952903767,0.014069552800677025,0.4485141519871647
product,7/10,tqpp_liu,18,20,-0.1566989100156909,-0.16074610423429958,0.01613009248595654,0.4485141519871647
product,7/10,tqpp_liu,19,20,-0.16780799674254027,-0.17287449703578917,0.016004278401111904,0.4485141519871647
product,7/10,tqpp_liu,20,20,-0.1619434466811814,-0.1665814766402937,0.015775092320390753,0.4485141519871647
product,9/10,crh,1,20,-0.1486553479379042,-0.14663715047697257,0.014461853916380383,0.3657112371121134
product,9/10,crh,2,20,-0.1584097350009715,-0.15803432158240893,0.012681300573276728,0.3657112371121134
product,9/10,crh,3,20,-0.1499992173300444,-0.14784620937370258,0.01493302228478236,0.3657112371121134
product,9/10,crh,4,20,-0.13101391647389463,-0.1273987898331289,0.016430157067487027,0.3657112371121134
product,9/10,crh,5,20,-0.15299368870062077,-0.15371593280517182,0.012138375254458126,0.3657112371121134
product,9/10,crh,6,20,-0.14675350592444644,-0.14659968350195057,0.013740668243639436,0.3657112371121134
product,9/10,crh,7,20,-0.14836162395832975,-0.14735127198634718,0.012681603457169696,0.3657112371121134
product,9/10,crh,8,20,-0.14929592157303176,-0.14689437763658253,0.0157922345135959,0.3657112371121134
product,9/10,crh,9,20,-0.14000525392334406,-0.13863302553753543,0.014657288349083279,0.3657112371121134
product,9/10,crh,10,20,-0.1429874069090196,-0.14096027128511796,0.013848233448540638,0.3657112371121134
product,9/10,crh,11,20,-0.14520171983521718,-0.14438682896760457,0.013795780584127334,0.3657112371121134
product,9/10,crh,12,20,-0.1393970679775583,-0.137827708577189,0.014442974524643583,0.3657112371121134
product,9/10,crh,13,20,-0.13292824266768036,-0.13017393434246205,0.016178368034865723,0.3657112371121134
product,9/10,crh,14,20,-0.1449652159969252,-0.14323690670778144,0.015480309190857354,0.3657112371121134
product,9/10,crh,15,20,-0.1518385339857624,-0.1529445033693193,0.012513216980527129,0.3657112371121134
product,9/10,crh,16,20,-0.1440524066640311,-0.14289048930450032,0.01198207215319747,0.3657112371121134
product,9/10,crh,17,20,-0.13384914424336025,-0.132897748403407,0.012867541438978707,0.3657112371121134
product,9/10,crh,18,20,-0.14740467350979256,-0.14638216447068503,0.012551679149874928,0.3657112371121134
product,9/10,crh,19,20,-0.1555964015335472,-0.15459116829732128,0.013518675946132914,0.3657112371121134
product,9/10,crh,20,20,-0.14481424561959072,-0.14306430386942037,0.014903209655485018,0.3657112371121134
product,9/10,pptd_liang,1,20,-0.1486553479379042,-0.14663715047697257,0.014461853916380383,0.3657112371121134
product,9/10,pptd_liang,2,20,-0.1584097350009715,-0.15803432158240893,0.012681300573276728,0.3657112371121134
product,9/10,pptd_liang,3,20,-0.1499992173300444,-0.14784620937370258,0.01493302228478236,0.3657112371121134
product,9/10,pptd_liang,4,20,-0.13101391647389463,-0.1273987898331289,0.016430157067487027,0.3657112371121134
product,9/10,pptd_liang,5,20,-0.15299368870062077,-0.15371593280517182,0.012138375254458126,0.3657112371121134
product,9/10,pptd_liang,6,20,-0.14675350592444644,-0.14659968350195057,0.013740668243639436,0.3657112371121134
product,9/10,pptd_liang,7,20,-0.14836162395832975,-0.14735127198634718,0.012681603457169696,0.3657112371121134
product,9/10,pptd_liang,8,20,-0.14929592157303176,-0.14689437763658253,0.0157922345135959,0.3657112371121134
product,9/10,pptd_liang,9,20,-0.14000525392334406,-0.13863302553753543,0.014657288349083279,0.3657112371121134
product,9/10,pptd_liang,10,20,-0.1429874069090196,-0.14096027128511796,0.013848233448540638,0.3657112371121134
product,9/10,pptd_liang,11,20,-0.14520171983521718,-0.14438682896760457,0.013795780584127334,0.3657112371121134
product,9/10,pptd_liang,12,20,-0.1393970679775583,-0.137827708577189,0.014442974524643583,0.3657112371121134
product,9/10,pptd_liang,13,20,-0.13292824266768036,-0.13017393434246205,0.016178368034865723,0.3657112371121134
product,9/10,pptd_liang,14,20,-0.1449652159969252,-0.14323690670778144,0.015480309190857354,0.3657112371121134
product,9/10,pptd_liang,15,20,-0.1518385339857624,-0.1529445033693193,0.012513216980527129,0.3657112371121134
product,9/10,pptd_liang,16,20,-0.1440524066640311,-0.14289048930450032,0.01198207215319747,0.3657112371121134
product,9/10,pptd_liang,17,20,-0.13384914424336025,-0.132897748403407,0.012867541438978707,0.3657112371121134
product,9/10,pptd_liang,18,20,-0.14740467350979256,-0.14638216447068503,0.012551679149874928,0.3657112371121134
product,9/10,pptd_liang,19,20,-0.1555964015335472,-0.15459116829732128,0.013518675946132914,0.3657112371121134
product,9/10,pptd_liang,20,20,-0.14481424561959072,-0.14306430386942037,0.014903209655485018,0.3657112371121134
product,9/10,tqpp_liu,1,20,-0.1485672470811958,-0.14657878403836072,0.014455698640446582,0.3657112371121134
product,9/10,tqpp_liu,2,20,-0.15833322820294152,-0.15803432158240893,0.012692969554348586,0.3657112371121134
product,9/10,tqpp_liu,3,20,-0.14991803860046157,-0.14772705405587122,0.014917849238044737,0.3657112371121134
product,9/10,tqpp_liu,4,20,-0.13092144475639095,-0.12734089402999382,0.016418931174068205,0.3657112371121134
product,9/10,tqpp_liu,5,20,-0.1529130075808829,-0.15365802473151496,0.01213615178771021,0.3657112371121134
product,9/10,tqpp_liu,6,20,-0.14666109185320111,-0.14648202669070964,0.013730184113371255,0.3657112371121134
product,9/10,tqpp_liu,7,20,-0.14828163222561658,-0.14729309694772574,0.012646624714110578,0.3657112371121134
product,9/10,tqpp_liu,8,20,-0.1492147694947453,-0.1468362303012412,0.015789215816739817,0.3657112371121134
product,9/10,tqpp_liu,9,20,-0.13991850021597357,-0.13863302553753543,0.014649844049410695,0.3657112371121134
product,9/10,tqpp_liu,10,20,-0.1428950524937276,-0.14078247404822486,0.01383737130225319,0.3657112371121134
product,9/10,tqpp_liu,11,20,-0.14512110049496532,-0.14426975425840483,0.013797355707222264,0.3657112371121134
product,9/10,tqpp_liu,12,20,-0.13930986599052383,-0.13770805404319458,0.014428117008381328,0.3657112371121134
product,9/10,tqpp_liu,13,20,-0.13283590341288498,-0.12999674050599802,0.016163126661720064,0.3657112371121134
product,9/10,tqpp_liu,14,20,-0.14487255382077266,-0.1431783834833446,0.015467359104223696,0.3657112371121134
product,9/10,tqpp_liu,15,20,-0.15174621360858875,-0.15281247958008037,0.012509216995832502,0.3657112371121134
product,9/10,tqpp_liu,16,20,-0.1439603947479942,-0.1427622947630381,0.011973984975883098,0.3657112371121134
product,9/10,tqpp_liu,17,20,-0.133757275980357,-0.13277063516580634,0.012854174490167665,0.3657112371121134
product,9/10,tqpp_liu,18,20,-0.14731202173845115,-0.14632295630840808,0.012543633059388683,0.3657112371121134
product,9/10,tqpp_liu,19,20,-0.15550970241469905,-0.15447223430158574,0.013508708457990936,0.3657112371121134
product,9/10,tqpp_liu,20,20,-0.14472175472585344,-0.14294520447120201,0.014890347723674164,0.3657112371121134
weather,1/10,crh,1,9,0.005013051177772047,0.004965916941405954,0.0023938491121860183,0.024227832435606864
weather,1/10,crh,2,9,0.005473722413253267,0.005527511399335803,0.0023880929665787837,0.024227832435606864
weather,1/10,crh,3,9,0.005195515801990876,0.0058069528922684455,0.0025395033126866663,0.024227832435606864
weather,1/10,crh,4,9,0.005562878074018359,0.005420636311103184,0.0024649477160818894,0.024227832435606864
weather,1/10,crh,5,9,0.004637437268494779,0.004890073984078133,0.002698558706013262,0.024227832435606864
weather,1/10,crh,6,9,0.005780796057638602,0.005640772362854544,0.0025000008006458917,0.024227832435606864
weather,1/10,crh,7,9,0.005539187483897138,0.0048578804159528,0.002640762848374473,0.024227832435606864
weather,1/10,crh,8,9,0.004941670745638017,0.004851781961446748,0.002609968836471307,0.024227832435606864
weather,1/10,crh,9,9,0.0052823688070216335,0.005164383736996032,0.0024828926557935514,0.024227832435606864
weather,1/10,crh,10,9,0.005266299636038679,0.004848773050092311,0.002505572949200185,0.024227832435606864
weather,1/10,crh,11,9,0.004873634201688055,0.004534120000239665,0.0025050381012881205,0.024227832435606864
weather,1/10,crh,12,9,0.00573920889122621,0.005364583377650509,0.00242806703094861,0.024227832435606864
weather,1/10,crh,13,9,0.005251125122428289,0.005049620970955309,0.0026446000779663022,0.024227832435606864
weather,1/10,crh,14,9,0.0058092221710180645,0.005165986791220937,0.002502899084140687,0.024227832435606864
weather,1/10,crh,15,9,0.005268906936978015,0.00468247117929616,0.0024841840431933156,0.024227832435606864
weather,1/10,crh,16,9,0.005026576741041189,0.005831526916752719,0.002355559208865436,0.024227832435606864
weather,1/10,crh,17,9,0.005252370187343157,0.0055021128504663935,0.002452068086517201,0.024227832435606864
weather,1/10,crh,18,9,0.005179922588435591,0.005157348802472509,0.0025653399239952655,0.024227832435606864
weather,1/10,crh,19,9,0.005317360857332729,0.005443960892333649,0.0023808299012820183,0.024227832435606864
weather,1/10,crh,20,9,0.004724481627741518,0.005431965387152713,0.002523122895787519,0.024227832435606864
weather,1/10,pptd_liang,1,9,0.0007043919321618934,0.0004088016617376511,0.0017633669990736863,0.024227832435606864
weather,1/10,pptd_liang,2,9,0.0011352426838475177,0.0007466935232102283,0.0018006130502288278,0.024227832435606864
weather,1/10,pptd_liang,3,9,0.0008753871102044978,0.0006743624707120366,0.0020757767004572826,0.024227832435606864
weather,1/10,pptd_liang,4,9,0.001242532652825134,0.0008738011814365225,0.001839948911539321,0.024227832435606864
weather,1/10,pptd_liang,5,9,0.0002999607326341356,0.0002370592094303181,0.002127370615425059,0.024227832435606864
weather,1/10,pptd_liang,6,9,0.0014320711493814588,0.0013177657912639973,0.0018672115395724582,0.024227832435606864
weather,1/10,pptd_liang,7,9,0.001179013241818513,0.0008523692836745131,0.0019882075220042828,0.024227832435606864
weather,1/10,pptd_liang,8,9,0.000617860109016221,0.00046767342826673636,0.0019991899960376505,0.024227832435606864
weather,1/10,pptd_liang,9,9,0.0009275493080217288,0.0007965261079733235,0.0018227820601898301,0.024227832435606864
weather,1/10,pptd_liang,10,9,0.0009248396918921956,0.0004422308664542296,0.0018477622806243874,0.024227832435606864
weather,1/10,pptd_liang,11,9,0.0005381660716793032,0.00012409451111653272,0.0018626962158127549,0.024227832435606864
weather,1/10,pptd_liang,12,9,0.001408179706544386,0.0010797406871073945,0.0017911577392077595,0.024227832435606864
weather,1/10,pptd_liang,13,9,0.000955892562678151,0.00013635894136790686,0.002060609658497896,0.024227832435606864
weather,1/10,pptd_liang,14,9,0.0014718882566079467,0.0013889815548991137,0.0018051811306402101,0.024227832435606864
weather,1/10,pptd_liang,15,9,0.0009809330329338872,0.0003968887720114597,0.001812102335689549,0.024227832435606864
weather,1/10,pptd_liang,16,9,0.0007242011672393988,0.00035237221748979017,0.0019231693505485207,0.024227832435606864
weather,1/10,pptd_liang,17,9,0.0009415817877110933,0.0006297317213745032,0.0018614233650570081,0.024227832435606864
weather,1/10,pptd_liang,18,9,0.000864175581446802,0.0007728408284004423,0.0019549911281690016,0.024227832435606864
weather,1/10,pptd_liang,19,9,0.0009837389401898867,0.0007780733012070981,0.0017689118586665003,0.024227832435606864
weather,1/10,pptd_liang,20,9,0.0004196912540535118,0.0005233181275179077,0.0020420049302633135,0.024227832435606864
weather,1/10,tqpp_liu,1,9,-0.05027804268045171,-0.058447673897906297,0.022961684249333442,0.024227832435606864
weather,1/10,tqpp_liu,2,9,-0.04999897370864775,-0.05826376914091187,0.0231015354267529,0.024227832435606864
weather,1/10,tqpp_liu,3,9,-0.05010340130230744,-0.05821917267890945,0.02321159796175812,0.024227832435606864
weather,1/10,tqpp_liu,4,9,-0.04973170126764115,-0.05774698266847518,0.023027583154820067,0.024227832435606864
weather,1/10,tqpp_liu,5,9,-0.05083783949872637,-0.059202309363534156,0.023081177487977094,0.024227832435606864
weather,1/10,tqpp_liu,6,9,-0.04969768676446143,-0.057947091813583054,0.023026920566730308,0.024227832435606864
weather,1/10,tqpp_liu,7,9,-0.05004027274299326,-0.05790197706810503,0.023203875122882113,0.024227832435606864
weather,1/10,tqpp_liu,8,9,-0.05072621446074391,-0.05896317282189084,0.023299321007492955,0.024227832435606864
weather,1/10,tqpp_liu,9,9,-0.049999620115081855,-0.05815146855351007,0.02291206786074849,0.024227832435606864
weather,1/10,tqpp_liu,10,9,-0.05026818445024044,-0.0584131226130518,0.02302675872651843,0.024227832435606864
weather,1/10,tqpp_liu,11,9,-0.05045067979493772,-0.05872457209379875,0.023118936006314605,0.024227832435606864
weather,1/10,tqpp_liu,12,9,-0.0497444992615104,-0.05758435333137573,0.0230735471293083,0.024227832435606864
weather,1/10,tqpp_liu,13,9,-0.05008668387157494,-0.0582827023031115,0.023227080994954973,0.024227832435606864
weather,1/10,tqpp_liu,14,9,-0.049650681443110994,-0.05744513811095798,0.02298020902716533,0.024227832435606864
weather,1/10,tqpp_liu,15,9,-0.050259207781978635,-0.05806325614966085,0.023109711390266758,0.024227832435606864
weather,1/10,tqpp_liu,16,9,-0.05029121663959277,-0.05820619188431317,0.023108259974978212,0.024227832435606864
weather,1/10,tqpp_liu,17,9,-0.05026887324021914,-0.05855353447918492,0.023095350013741345,0.024227832435606864
weather,1/10,tqpp_liu,18,9,-0.05010906680327035,-0.058420714573311404,0.02303652698445166,0.024227832435606864
weather,1/10,tqpp_liu,19,9,-0.05039483355123742,-0.05858173008281922,0.023045743866652202,0.024227832435606864
weather,1/10,tqpp_liu,20,9,-0.05057089464910432,-0.05865104769072947,0.023189692197257413,0.024227832435606864
weather,1/2,crh,1,20,-0.07229812754941585,-0.07406925050263384,0.010050063826267705,0.12322462124973992
weather,1/2,crh,2,20,-0.06817161660626819,-0.06992175292559058,0.009798762654331565,0.12322462124973992
weather,1/2,crh,3,20,-0.06507421263676542,-0.0668261573566506,0.009644421314574454,0.12322462124973992
weather,1/2,crh,4,20,-0.06821104707185782,-0.0705747810595296,0.010046432678561678,0.12322462124973992
weather,1/2,crh,5,20,-0.07200886112685495,-0.07308679198613786,0.010377512848586387,0.12322462124973992
weather,1/2,crh,6,20,-0.0636611930131902,-0.06509979452099682,0.009834495140161865,0.12322462124973992
weather,1/2,crh,7,20,-0.06786141667814777,-0.06988264520164858,0.010319867112373841,0.12322462124973992
weather,1/2,crh,8,20,-0.07393761420213621,-0.0759970081581233,0.010164502337520778,0.12322462124973992
weather,1/2,crh,9,20,-0.07018055782557653,-0.07265370192392133,0.009793194616669533,0.12322462124973992
weather,1/2,crh,10,20,-0.07326250335114969,-0.07527030712629466,0.010032083504128809,0.12322462124973992
weather,1/2,crh,11,20,-0.07281083573510097,-0.07444331906656401,0.010036638707387205,0.12322462124973992
weather,1/2,crh,12,20,-0.07226338085120865,-0.07480324631107864,0.010198697280286675,0.12322462124973992
weather,1/2,crh,13,20,-0.0692518046344387,-0.071437969392061,0.010365122900042387,0.12322462124973992
weather,1/2,crh,14,20,-0.06902086701222812,-0.07075277028873177,0.009754317709381727,0.12322462124973992
weather,1/2,crh,15,20,-0.06783802984855561,-0.07013597188592663,0.010238698988254621,0.12322462124973992
weather,1/2,crh,16,20,-0.06725715116917715,-0.06950000379362754,0.009242335833566056,0.12322462124973992
weather,1/2,crh,17,20,-0.06697093088324704,-0.06879586626070643,0.009329904371749437,0.12322462124973992
weather,1/2,crh,18,20,-0.07101506270531208,-0.0731086299001496,0.010121358765187325,0.12322462124973992
weather,1/2,crh,19,20,-0.07029554587665958,-0.07211789791034823,0.009575314544490777,0.12322462124973992
weather,1/2,crh,20,20,-0.06663275497023198,-0.06867180841224904,0.009642103450655666,0.12322462124973992
weather,1/2,pptd_liang,1,20,-0.061392918905195784,-0.06156672821583959,0.0062618917939871645,0.12322462124973992
weather,1/2,pptd_liang,2,20,-0.05729821083686439,-0.05816071368618329,0.005929417445088304,0.12322462124973992
weather,1/2,pptd_liang,3,20,-0.0540205743382695,-0.05422786384891075,0.005693662839063154,0.12322462124973992
weather,1/2,pptd_liang,4,20,-0.05717800223842686,-0.05826272570227807,0.006207092448476161,0.12322462124973992
weather,1/2,pptd_liang,5,20,-0.061143003442640134,-0.06090469157023849,0.0065392094904470075,0.12322462124973992
weather,1/2,pptd_liang,6,20,-0.052772220696739036,-0.053288444750610786,0.005963058408925427,0.12322462124973992
weather,1/2,pptd_liang,7,20,-0.056886192814909906,-0.0576073611048567,0.006435410830669696,0.12322462124973992
weather,1/2,pptd_liang,8,20,-0.06287058660481831,-0.06327264411042507,0.006258675891296895,0.12322462124973992
weather,1/2,pptd_liang,9,20,-0.05927675614027086,-0.05963594909154247,0.00610400834510963,0.12322462124973992
weather,1/2,pptd_liang,10,20,-0.06238772617414229,-0.06261040471947445,0.0062474046923383705,0.12322462124973992
weather,1/2,pptd_liang,11,20,-0.061972157568397836,-0.06111841586004512,0.006340314825642977,0.12322462124973992
weather,1/2,pptd_liang,12,20,-0.0612808530496579,-0.06226870188114679,0.006455558293850065,0.12322462124973992
weather,1/2,pptd_liang,13,20,-0.05842673553394654,-0.05936008932960483,0.006511800134986115,0.12322462124973992
weather,1/2,pptd_liang,14,20,-0.058049039964470896,-0.05884582798108277,0.005846426305914407,0.12322462124973992
weather,1/2,pptd_liang,15,20,-0.05682870930019017,-0.05707006824031808,0.006553202663146431,0.12322462124973992
weather,1/2,pptd_liang,16,20,-0.056227518560602284,-0.05712266777842958,0.005320965133370514,0.12322462124973992
weather,1/2,pptd_liang,17,20,-0.05598035269037838,-0.05657889684080939,0.005474899282578454,0.12322462124973992
weather,1/2,pptd_liang,18,20,-0.060032597080882655,-0.06010201122470382,0.006389680891026506,0.12322462124973992
weather,1/2,pptd_liang,19,20,-0.05951486416934709,-0.061152553806930264,0.005624381063537026,0.12322462124973992
weather,1/2,pptd_liang,20,20,-0.05558626697452377,-0.05636350251972643,0.005825892471806574,0.12322462124973992
weather,1/2,tqpp_liu,1,20,0.06674374956784651,0.08522826749938839,0.0287438049461947,0.12322462124973992
weather,1/2,tqpp_liu,2,20,0.07144321095158516,0.08998563439977406,0.029332618231922684,0.12322462124973992
weather,1/2,tqpp_liu,3,20,0.07435128004919277,0.09406169218244317,0.029801970016627894,0.12322462124973992
weather,1/2,tqpp_liu,4,20,0.07137515605347051,0.09014792320168269,0.029368478734195815,0.12322462124973992
weather,1/2,tqpp_liu,5,20,0.06576692754963727,0.08447432599571988,0.02910592716077093,0.12322462124973992
weather,1/2,tqpp_liu,6,20,0.07591101540563376,0.09419718882482764,0.029116579147518962,0.12322462124973992
weather,1/2,tqpp_liu,7,20,0.07159438493763923,0.09098191493311064,0.029770977857385462,0.12322462124973992
weather,1/2,tqpp_liu,8,20,0.06547243252556233,0.08500864893851486,0.030099169314657146,0.12322462124973992
weather,1/2,tqpp_liu,9,20,0.06881724155714619,0.08691434223878099,0.02863006207902878,0.12322462124973992
weather,1/2,tqpp_liu,10,20,0.0651883376241819,0.0836336821978324,0.029377856329932728,0.12322462124973992
weather,1/2,tqpp_liu,11,20,0.06578685951347525,0.08393716601780063,0.029185370912312283,0.12322462124973992
weather,1/2,tqpp_liu,12,20,0.06664314540612992,0.08522952380733875,0.029293439841940355,0.12322462124973992
weather,1/2,tqpp_liu,13,20,0.06951215611946399,0.08763222447827747,0.02910464000005687,0.12322462124973992
weather,1/2,tqpp_liu,14,20,0.07029947927547328,0.0890678235869046,0.029762474589835594,0.12322462124973992
weather,1/2,tqpp_liu,15,20,0.071758864000716,0.090209758358261,0.028840218534018528,0.12322462124973992
weather,1/2,tqpp_liu,16,20,0.07215734563257856,0.09087140445457655,0.029137427256572684,0.12322462124973992
weather,1/2,tqpp_liu,17,20,0.07283625420942816,0.09173520161039811,0.029738414925127125,0.12322462124973992
